CUSTOMER_ID,AGE,CREDIT_SCORE,MONTHLY_INCOME,DEBT_TO_INCOME_RATIO,CREDIT_UTILIZATION_PCT,LATE_PAYMENTS_6M,LATE_PAYMENTS_12M,OPEN_ACCOUNTS,LOAN_BALANCE,MONTHS_ON_BOOK,PAYMENT_RATIO,CREDIT_INQUIRIES_12M,DELINQUENT
CUST016615,58,788,6940.0,40.6,28.2,2,3,8,134009.0,228,0.83,3,1
CUST016616,44,515,4009.0,11.4,31.8,2,5,12,53559.0,226,0.76,0,1
CUST016617,71,672,8231.0,5.9,27.4,0,4,14,74752.0,75,0.59,0,1
CUST016618,38,816,3333.0,31.8,63.2,1,5,6,42047.0,234,0.57,2,0
CUST016619,56,660,3957.0,15.8,46.2,4,6,4,11055.0,30,0.82,0,1
CUST016620,29,551,1716.0,29.6,27.2,1,3,6,18417.0,22,0.76,0,1
CUST016621,60,600,3832.0,46.8,37.4,0,3,10,24574.0,174,0.68,1,1
CUST016622,21,666,4076.0,33.3,25.1,0,2,3,51356.0,184,0.69,1,0
CUST016623,24,756,6415.0,24.3,92.2,1,2,2,55167.0,131,0.77,0,1
CUST016624,53,622,4287.0,28.3,52.4,2,3,12,62268.0,157,0.73,0,1
CUST016625,47,716,7954.0,42.0,24.2,0,3,3,17003.0,25,0.27,1,1
CUST016626,22,535,4774.0,64.3,49.0,0,1,14,41475.0,219,0.7,1,1
CUST016627,25,534,3429.0,35.9,22.7,1,2,9,67987.0,30,0.99,3,1
CUST016628,63,611,8798.0,46.8,77.0,2,2,13,71812.0,144,0.96,3,1
CUST016629,73,765,7820.0,49.3,56.4,1,1,2,16928.0,200,0.99,0,0
CUST016630,71,655,3647.0,44.1,51.2,0,1,10,40342.0,4,0.46,2,1
CUST016631,39,673,4007.0,36.0,58.3,1,2,3,74265.0,74,0.7,1,1
CUST016632,58,672,7943.0,10.8,49.6,1,1,2,50613.0,138,0.88,0,1
CUST016633,63,738,8253.0,21.9,27.8,0,0,1,83683.0,56,0.7,2,0
CUST016634,35,601,2303.0,41.8,61.8,3,3,1,5879.0,105,0.45,1,1
CUST016635,46,705,3459.0,36.3,40.1,0,2,13,62530.0,115,0.73,1,1
CUST016636,70,583,3836.0,29.7,16.6,3,4,2,10996.0,21,0.46,2,1
CUST016637,42,808,5324.0,26.0,45.2,0,1,4,92432.0,183,0.84,0,0
CUST016638,39,585,6215.0,79.2,34.9,1,2,11,39254.0,47,0.97,0,1
CUST016639,24,579,3092.0,42.9,50.7,3,3,9,38119.0,67,0.92,1,1
CUST016640,40,693,2561.0,39.3,77.4,1,1,10,41641.0,86,0.48,0,1
CUST016641,43,656,4606.0,10.5,60.4,0,0,13,84509.0,163,0.49,2,1
CUST016642,65,676,5826.0,16.8,59.6,1,2,6,96602.0,98,0.46,0,1
CUST016643,26,668,4863.0,9.2,72.8,1,2,10,52140.0,138,0.77,0,1
CUST016644,68,562,2971.0,29.2,52.7,1,2,7,24024.0,85,0.96,0,1
CUST016645,69,779,3872.0,28.6,64.8,2,2,9,43839.0,51,0.61,1,1
CUST016646,65,721,6953.0,16.1,34.1,0,1,1,50221.0,185,0.45,0,0
CUST016647,58,758,6103.0,63.3,84.1,0,0,9,47842.0,132,0.62,5,1
CUST016648,41,607,6086.0,10.9,61.1,1,3,3,114968.0,190,0.95,2,1
CUST016649,45,683,4858.0,9.1,38.3,0,0,2,71308.0,116,0.37,2,1
CUST016650,45,665,6290.0,29.4,27.5,1,1,5,17478.0,143,0.83,1,1
CUST016651,46,740,5856.0,29.7,28.0,0,1,5,65630.0,163,0.7,0,0
CUST016652,47,742,4485.0,25.0,39.6,1,4,1,39786.0,232,0.61,4,1
CUST016653,49,665,7417.0,9.2,82.7,1,3,2,21167.0,43,0.78,2,1
CUST016654,42,528,5113.0,13.1,78.5,0,0,4,26621.0,171,0.8,1,1
CUST016655,61,792,4315.0,31.5,19.3,0,0,6,44859.0,165,0.56,0,0
CUST016656,38,694,2397.0,54.0,33.8,1,2,2,45493.0,206,0.94,1,0
CUST016657,44,601,10023.0,40.6,70.7,1,2,1,170958.0,55,0.66,2,1
CUST016658,35,682,3484.0,11.3,81.4,3,3,10,34823.0,123,0.64,0,1
CUST016659,26,529,2456.0,25.9,60.6,0,0,2,18948.0,41,0.57,2,1
CUST016660,27,734,7108.0,21.0,71.6,1,1,10,97372.0,238,0.63,1,0
CUST016661,74,532,7827.0,15.1,66.1,1,2,13,59322.0,176,1.19,0,1
CUST016662,74,632,7861.0,32.5,25.3,0,1,9,102329.0,218,0.81,0,1
CUST016663,49,669,5059.0,36.2,41.9,0,1,3,21253.0,196,0.61,2,1
CUST016664,61,733,4024.0,7.1,51.9,0,0,9,63286.0,15,0.73,2,0
CUST016665,64,658,7876.0,24.5,72.9,3,5,1,114075.0,4,0.86,2,1
CUST016666,22,700,11591.0,26.0,73.5,0,1,5,42821.0,235,0.6,0,1
CUST016667,34,647,6944.0,19.8,30.2,0,1,11,40228.0,177,0.79,1,0
CUST016668,42,647,2446.0,30.6,75.4,1,3,11,19029.0,190,0.72,2,1
CUST016669,35,656,6630.0,23.5,29.5,0,1,12,22424.0,51,0.6,1,1
CUST016670,70,634,2073.0,8.0,48.7,0,1,7,25258.0,90,0.57,1,1
CUST016671,68,515,6746.0,46.6,47.6,1,3,4,110870.0,200,0.95,2,1
CUST016672,68,588,4929.0,46.1,20.0,0,0,14,61229.0,47,1.05,2,1
CUST016673,63,669,13678.0,27.7,23.6,0,0,9,230932.0,27,0.73,1,1
CUST016674,33,630,1687.0,6.8,38.9,2,2,9,4327.0,191,0.53,2,1
CUST016675,63,637,3280.0,16.3,23.5,2,3,2,16275.0,161,0.77,0,1
CUST016676,21,624,3017.0,48.4,36.8,0,0,3,31271.0,42,0.85,1,1
CUST016677,36,580,4058.0,32.4,44.5,1,1,6,74037.0,36,0.54,0,1
CUST016678,33,610,3338.0,5.6,15.9,0,2,8,26364.0,104,0.73,3,0
CUST016679,32,625,2292.0,45.1,44.2,0,0,2,29424.0,103,0.98,3,1
CUST016680,58,650,9129.0,11.6,29.9,1,3,7,105637.0,12,0.55,2,1
CUST016681,59,681,3797.0,32.5,34.7,0,1,1,73268.0,179,0.74,2,1
CUST016682,33,635,7499.0,12.5,21.9,0,4,12,149590.0,164,0.91,2,1
CUST016683,38,567,4665.0,14.8,41.2,0,1,9,50535.0,56,0.94,3,1
CUST016684,28,538,1666.0,28.6,77.3,1,2,3,30198.0,187,1.14,1,1
CUST016685,31,850,6996.0,20.5,32.4,1,1,12,78776.0,24,0.9,3,0
CUST016686,26,559,17518.0,10.8,25.8,0,2,5,268407.0,232,1.11,5,0
CUST016687,24,608,6841.0,19.2,35.3,0,1,9,15828.0,24,0.35,0,1
CUST016688,48,691,5494.0,13.9,11.0,0,0,13,80439.0,155,0.75,0,0
CUST016689,68,678,5289.0,22.7,53.9,1,1,4,69103.0,222,0.91,3,1
CUST016690,43,691,3202.0,34.0,7.4,0,1,13,61435.0,164,0.82,1,0
CUST016691,44,614,2865.0,22.1,19.3,2,5,2,27852.0,68,0.79,3,1
CUST016692,41,669,10734.0,7.7,76.0,0,1,8,79052.0,122,0.53,4,1
CUST016693,72,654,4196.0,24.5,94.5,1,3,5,35134.0,65,0.89,2,1
CUST016694,26,625,3290.0,41.7,55.5,5,5,2,11136.0,79,0.84,0,1
CUST016695,45,669,7431.0,41.9,75.3,3,6,2,25303.0,55,0.75,3,1
CUST016696,33,734,10286.0,33.9,86.0,0,0,6,205228.0,167,0.71,1,1
CUST016697,59,648,2511.0,9.2,67.7,0,1,6,32698.0,202,0.88,1,1
CUST016698,37,648,7976.0,10.8,59.5,2,2,8,86938.0,211,0.97,2,0
CUST016699,35,735,9188.0,7.0,8.4,1,2,10,179134.0,217,0.78,1,0
CUST016700,33,726,6106.0,12.8,61.9,0,2,5,114299.0,40,0.59,1,0
CUST016701,74,776,2151.0,6.4,81.4,2,3,8,19876.0,170,0.83,1,0
CUST016702,36,509,8707.0,18.5,36.1,1,2,14,149001.0,216,0.88,3,1
CUST016703,28,722,6307.0,19.7,38.6,2,2,10,111189.0,142,0.5,3,1
CUST016704,58,698,7945.0,16.3,30.3,0,1,3,47885.0,97,0.94,0,0
CUST016705,29,579,4557.0,62.1,58.8,1,1,5,61837.0,123,0.85,1,1
CUST016706,74,670,2788.0,33.5,33.0,1,4,8,50076.0,224,0.39,2,1
CUST016707,23,734,1704.0,16.7,45.1,0,0,1,29694.0,124,0.84,2,0
CUST016708,60,583,5814.0,12.1,37.0,1,3,6,113545.0,73,0.77,3,1
CUST016709,33,685,5101.0,67.2,62.2,1,2,8,42049.0,31,0.77,2,1
CUST016710,63,719,3042.0,12.9,73.8,2,4,13,15039.0,33,0.75,3,1
CUST016711,34,564,3150.0,22.8,71.0,2,3,12,40313.0,182,0.42,1,1
CUST016712,55,638,3283.0,43.6,59.2,2,3,9,55142.0,58,0.47,0,1
CUST016713,50,674,5134.0,13.2,50.2,0,0,13,88123.0,158,1.01,0,0
CUST016714,72,586,6683.0,28.6,68.5,0,0,12,16803.0,79,0.83,0,1
CUST016715,41,579,3518.0,19.0,45.7,1,2,5,42649.0,236,0.6,4,1
CUST016716,32,639,4736.0,47.9,23.2,1,1,11,57593.0,89,0.64,3,1
CUST016717,45,714,6621.0,24.9,48.2,0,0,5,27043.0,21,0.83,1,1
CUST016718,66,701,6519.0,24.9,13.1,0,2,13,14640.0,139,0.58,2,0
CUST016719,40,581,2923.0,62.8,92.0,2,3,6,22940.0,62,1.1,1,1
CUST016720,74,702,4804.0,27.5,22.5,0,3,12,68347.0,107,1.24,0,0
CUST016721,26,583,5598.0,10.4,31.4,2,2,3,55568.0,72,1.02,1,0
CUST016722,43,521,5764.0,23.2,33.5,1,2,9,22871.0,239,0.68,1,1
CUST016723,41,620,3332.0,45.1,24.5,0,2,9,23558.0,169,0.69,1,1
CUST016724,52,739,7309.0,45.9,44.9,2,3,7,70360.0,103,0.83,0,0
CUST016725,24,702,12965.0,27.5,8.3,4,5,13,154762.0,122,0.69,1,1
CUST016726,60,649,4053.0,7.3,20.6,0,1,11,35146.0,33,0.93,0,0
CUST016727,38,616,5803.0,39.0,35.4,0,0,3,93929.0,21,0.93,1,1
CUST016728,52,618,3209.0,11.6,73.7,1,2,7,51618.0,142,0.67,0,1
CUST016729,67,658,4917.0,22.7,57.2,0,1,3,17419.0,209,0.53,0,0
CUST016730,62,564,8528.0,27.6,31.4,0,1,10,93526.0,20,0.98,0,1
CUST016731,72,622,5370.0,48.0,72.6,1,3,7,40232.0,70,0.39,2,1
CUST016732,37,632,4407.0,6.4,94.4,0,2,3,71901.0,70,0.46,1,1
CUST016733,61,541,5355.0,21.6,35.9,1,1,2,102149.0,204,0.88,2,1
CUST016734,48,582,6925.0,25.5,37.8,0,1,3,40096.0,183,0.75,2,1
CUST016735,49,682,1234.0,44.9,26.3,2,4,11,6101.0,142,0.84,1,1
CUST016736,31,650,2878.0,63.2,55.2,2,5,10,33726.0,169,0.75,3,1
CUST016737,33,625,2472.0,17.5,44.5,0,1,11,39421.0,195,0.61,1,1
CUST016738,58,577,6524.0,25.3,77.9,2,2,6,40655.0,183,0.61,1,1
CUST016739,42,776,5270.0,3.4,35.7,0,1,1,81285.0,82,0.79,2,0
CUST016740,37,582,5386.0,51.1,18.4,1,2,1,68153.0,13,0.72,2,1
CUST016741,67,670,11447.0,39.3,76.7,0,0,10,212026.0,49,0.85,2,1
CUST016742,69,610,3722.0,67.6,31.9,2,2,2,61835.0,148,0.63,1,1
CUST016743,30,652,2348.0,33.8,31.3,0,1,9,44053.0,163,0.69,1,1
CUST016744,24,686,6344.0,30.1,86.1,0,3,14,121570.0,151,1.03,1,1
CUST016745,64,540,4897.0,36.7,27.7,1,3,7,42289.0,42,1.03,2,1
CUST016746,54,649,5116.0,21.6,46.3,0,0,4,99500.0,91,0.57,0,1
CUST016747,21,745,6878.0,20.1,58.8,1,1,13,69224.0,225,0.61,5,1
CUST016748,52,790,2988.0,21.8,31.5,0,0,2,55244.0,187,1.12,1,0
CUST016749,58,639,4519.0,18.2,67.5,2,3,8,48395.0,114,0.52,3,1
CUST016750,53,653,3059.0,33.2,15.4,0,2,8,36450.0,191,0.36,1,1
CUST016751,51,826,12303.0,14.8,67.6,1,1,4,151000.0,215,0.6,1,0
CUST016752,63,740,5682.0,57.8,35.5,0,1,12,87860.0,149,0.92,3,1
CUST016753,25,600,3764.0,6.4,16.6,2,3,5,29207.0,79,0.9,3,1
CUST016754,58,600,4186.0,24.5,32.1,0,1,10,61497.0,183,0.96,2,0
CUST016755,25,726,3749.0,28.1,59.7,0,4,1,62513.0,239,0.72,2,1
CUST016756,56,569,5775.0,1.9,52.4,2,2,9,103482.0,134,1.02,1,0
CUST016757,29,737,4635.0,29.8,13.4,1,2,1,68010.0,184,1.03,2,0
CUST016758,68,676,8961.0,44.5,43.9,0,1,14,162129.0,226,0.93,0,0
CUST016759,21,691,6130.0,30.9,53.5,0,2,7,43650.0,42,0.55,0,1
CUST016760,38,629,4663.0,15.2,15.7,0,3,9,9923.0,66,0.65,5,1
CUST016761,57,599,2657.0,32.6,44.3,0,0,1,39749.0,4,0.72,1,1
CUST016762,34,766,3356.0,15.2,69.0,1,1,13,57923.0,164,0.83,2,1
CUST016763,38,630,5679.0,5.0,61.9,1,3,3,18827.0,174,0.9,1,1
CUST016764,38,617,5390.0,29.6,38.3,1,1,5,27602.0,152,1.0,0,0
CUST016765,44,643,8472.0,22.7,55.0,0,2,6,131606.0,166,0.54,2,1
CUST016766,59,665,4515.0,34.0,21.1,3,6,9,54113.0,11,1.01,1,1
CUST016767,44,567,7207.0,17.4,70.9,1,4,13,74150.0,159,0.72,1,1
CUST016768,69,604,11626.0,37.5,30.3,0,2,12,205603.0,114,1.19,2,0
CUST016769,34,600,10642.0,20.3,5.2,0,1,7,124204.0,221,0.74,1,0
CUST016770,38,717,3464.0,42.8,32.7,0,3,8,50442.0,57,0.71,1,1
CUST016771,65,579,2414.0,24.9,41.4,1,3,9,12714.0,197,0.71,0,1
CUST016772,42,509,2922.0,58.0,44.6,0,0,3,22499.0,116,0.95,3,1
CUST016773,21,492,5894.0,36.0,89.7,1,4,3,55783.0,213,0.7,0,1
CUST016774,41,532,5255.0,22.6,60.2,1,2,5,58788.0,183,0.77,1,1
CUST016775,47,758,6166.0,34.4,19.4,0,1,10,23784.0,204,0.79,1,0
CUST016776,33,651,4558.0,37.8,96.2,1,3,9,68431.0,187,0.73,2,1
CUST016777,74,690,4415.0,23.1,71.3,3,4,3,75053.0,36,0.82,2,1
CUST016778,73,692,2363.0,37.2,24.2,1,3,13,12989.0,26,0.96,0,1
CUST016779,67,654,3655.0,62.5,32.3,1,4,1,70016.0,219,0.66,5,1
CUST016780,31,644,4855.0,26.9,62.4,0,1,12,50295.0,79,0.92,2,1
CUST016781,62,733,4000.0,22.2,72.0,2,3,11,55110.0,63,0.72,1,1
CUST016782,22,661,3355.0,21.2,72.9,0,0,7,16760.0,149,0.87,1,0
CUST016783,24,761,4074.0,41.9,29.2,0,1,9,30527.0,142,0.58,1,1
CUST016784,48,699,3930.0,42.6,27.9,0,1,8,24215.0,127,0.73,0,0
CUST016785,50,600,3712.0,21.1,9.2,2,4,5,56457.0,86,0.56,4,1
CUST016786,72,610,3150.0,23.1,52.7,0,1,2,18761.0,184,0.64,0,1
CUST016787,74,591,2378.0,21.1,65.5,2,3,4,42807.0,25,0.76,1,1
CUST016788,62,747,6097.0,34.0,43.5,1,2,3,17725.0,183,0.79,1,1
CUST016789,61,617,4937.0,19.1,13.7,1,2,4,12713.0,51,0.69,3,1
CUST016790,70,586,7565.0,43.6,27.2,0,2,11,70822.0,231,0.75,2,1
CUST016791,64,675,3790.0,15.8,70.4,3,4,12,51825.0,109,0.35,1,1
CUST016792,68,642,14283.0,17.0,32.1,0,1,14,253436.0,89,0.87,2,1
CUST016793,72,673,2517.0,24.9,46.9,1,2,10,6143.0,148,0.8,1,1
CUST016794,37,801,6802.0,22.8,41.0,1,1,8,75331.0,130,0.71,1,1
CUST016795,53,723,3418.0,16.0,53.0,0,3,9,42934.0,181,0.83,2,1
CUST016796,43,652,3662.0,23.1,69.9,0,2,14,65710.0,40,0.5,3,1
CUST016797,71,537,2467.0,65.8,47.6,1,3,11,43094.0,63,0.95,0,1
CUST016798,49,610,4339.0,27.1,29.9,1,2,11,27302.0,68,0.72,2,1
CUST016799,41,706,9044.0,35.9,55.4,0,3,7,45561.0,170,0.52,3,1
CUST016800,34,556,6171.0,10.9,21.8,0,0,14,13828.0,47,0.63,4,1
CUST016801,74,821,3553.0,49.6,24.7,1,1,4,26593.0,73,0.79,1,1
CUST016802,62,651,9251.0,27.8,16.3,0,2,9,100523.0,133,1.05,1,1
CUST016803,23,653,2636.0,23.3,98.4,0,0,14,35326.0,118,0.8,1,1
CUST016804,58,596,7984.0,47.8,60.7,0,2,14,68106.0,172,0.59,0,1
CUST016805,34,689,2734.0,12.2,20.9,0,1,4,41392.0,159,0.53,0,0
CUST016806,59,557,5585.0,6.5,33.2,0,0,4,92972.0,93,1.29,1,0
CUST016807,64,823,12519.0,22.3,51.2,2,5,1,142107.0,41,0.82,1,1
CUST016808,53,755,4371.0,12.6,46.0,0,0,1,86075.0,87,0.75,2,1
CUST016809,54,728,4092.0,53.8,49.1,0,0,12,14758.0,210,0.92,0,1
CUST016810,23,538,2802.0,34.4,70.8,0,4,6,22060.0,43,0.81,0,1
CUST016811,36,666,6185.0,24.7,85.0,1,2,7,60273.0,178,0.73,0,1
CUST016812,60,746,10583.0,21.3,44.6,2,4,10,43215.0,195,1.14,3,0
CUST016813,59,697,5230.0,24.0,61.2,0,0,11,31898.0,206,0.34,0,1
CUST016814,24,569,7747.0,26.0,28.2,1,3,10,49551.0,26,0.9,3,0
CUST016815,70,597,5413.0,66.2,55.4,0,3,8,38773.0,75,0.39,3,1
CUST016816,29,613,5040.0,47.7,33.1,0,1,9,22948.0,136,0.75,1,1
CUST016817,71,601,2867.0,35.1,37.5,1,1,13,10847.0,61,1.16,3,1
CUST016818,28,772,6450.0,25.9,72.0,2,3,12,18646.0,160,0.73,2,1
CUST016819,63,496,7936.0,24.5,54.4,1,4,2,122944.0,80,0.71,1,1
CUST016820,23,702,4674.0,25.3,68.6,2,2,12,13101.0,136,0.91,2,1
CUST016821,53,546,3646.0,28.1,25.5,0,3,10,31419.0,130,0.94,3,1
CUST016822,71,573,3654.0,26.6,54.0,1,4,11,31192.0,105,0.78,2,1
CUST016823,61,489,7076.0,21.6,17.0,0,0,14,83512.0,17,0.72,1,1
CUST016824,58,606,4042.0,44.9,49.8,1,4,7,12041.0,90,0.59,1,1
CUST016825,24,770,6321.0,61.5,47.1,0,2,5,94100.0,200,0.62,3,0
CUST016826,44,671,25106.0,70.4,78.8,0,2,4,196811.0,14,0.61,2,1
CUST016827,74,554,6518.0,30.1,68.7,0,0,2,119016.0,164,1.08,0,0
CUST016828,22,731,4008.0,3.9,44.5,0,3,9,68696.0,44,0.93,3,1
CUST016829,74,748,10562.0,26.0,60.4,1,1,14,48178.0,204,0.87,3,1
CUST016830,59,658,5806.0,39.9,76.7,0,1,12,60029.0,184,0.57,1,1
CUST016831,21,812,5301.0,27.0,83.1,2,3,11,51714.0,46,0.43,0,0
CUST016832,63,715,1123.0,18.6,18.4,1,4,4,13751.0,47,0.71,1,1
CUST016833,40,704,9252.0,23.3,65.6,0,0,1,117600.0,174,0.55,1,1
CUST016834,45,585,4117.0,20.6,51.4,2,3,12,62175.0,51,0.51,4,1
CUST016835,50,700,4101.0,26.4,48.3,0,1,5,11137.0,120,0.86,0,1
CUST016836,63,667,5755.0,39.5,57.3,0,0,4,71504.0,177,0.48,4,1
CUST016837,61,691,6834.0,19.7,31.3,0,0,9,37627.0,102,0.68,3,1
CUST016838,57,595,4996.0,30.8,66.1,2,3,1,31813.0,31,0.9,2,1
CUST016839,30,660,5175.0,8.7,41.9,1,3,1,99754.0,12,0.78,1,1
CUST016840,31,584,4916.0,27.6,62.9,0,2,3,50532.0,152,0.59,1,1
CUST016841,33,478,4685.0,50.5,17.4,2,4,7,84922.0,204,1.04,4,1
CUST016842,33,729,7349.0,54.7,36.1,1,3,1,129385.0,68,1.13,6,1
CUST016843,57,529,5397.0,39.5,50.4,3,6,11,89982.0,10,0.46,0,1
CUST016844,55,658,1678.0,38.3,92.2,0,1,7,6049.0,127,0.21,0,1
CUST016845,36,676,4353.0,12.8,44.3,2,2,5,76963.0,136,0.53,0,1
CUST016846,55,676,4816.0,40.1,56.0,0,3,14,86899.0,212,0.81,3,0
CUST016847,69,627,7719.0,26.0,78.9,1,2,9,109555.0,20,0.98,2,0
CUST016848,74,671,3155.0,14.9,45.0,0,1,11,46680.0,123,0.65,1,1
CUST016849,71,687,4345.0,36.1,7.3,1,4,10,55218.0,21,0.33,2,1
CUST016850,67,708,5094.0,12.1,50.2,0,1,7,12075.0,209,0.91,2,0
CUST016851,34,788,8078.0,19.8,18.4,1,1,4,36678.0,174,0.32,0,0
CUST016852,21,668,4743.0,19.0,16.4,1,1,8,50885.0,171,0.47,4,0
CUST016853,24,655,2933.0,28.2,12.0,2,3,2,29894.0,189,0.78,2,0
CUST016854,58,577,5655.0,26.4,64.7,2,4,2,111561.0,72,0.88,1,1
CUST016855,21,684,9107.0,5.2,43.1,2,7,13,38493.0,102,0.75,3,1
CUST016856,51,703,3951.0,29.0,88.8,0,2,13,23008.0,61,0.77,0,1
CUST016857,21,634,6467.0,27.1,8.7,1,2,5,112488.0,218,0.62,2,1
CUST016858,50,693,3454.0,31.5,59.1,1,4,4,28242.0,214,0.73,2,1
CUST016859,54,626,12937.0,21.8,16.5,0,1,11,238862.0,176,0.77,0,0
CUST016860,29,703,11764.0,8.1,51.0,1,3,11,161012.0,213,1.08,0,1
CUST016861,33,723,5695.0,16.1,27.9,2,4,12,76320.0,5,1.14,0,1
CUST016862,65,721,1617.0,34.0,67.8,1,4,8,19244.0,19,0.52,0,1
CUST016863,32,659,3612.0,6.8,30.7,1,2,11,7561.0,51,0.66,2,1
CUST016864,68,566,3382.0,26.5,27.1,0,1,9,60523.0,12,0.95,2,1
CUST016865,29,601,5820.0,19.1,50.8,0,3,8,83541.0,202,0.9,1,1
CUST016866,50,697,7733.0,2.8,62.4,2,3,3,114833.0,35,0.6,0,0
CUST016867,71,845,5341.0,43.2,66.6,0,0,4,81435.0,12,0.61,1,1
CUST016868,44,622,7505.0,31.6,23.6,2,2,1,146223.0,187,0.92,1,1
CUST016869,36,686,3660.0,23.3,71.9,0,1,8,22372.0,186,0.51,1,0
CUST016870,24,605,3294.0,17.5,19.2,2,3,13,58684.0,113,0.73,0,1
CUST016871,50,572,6146.0,16.2,65.7,0,2,12,15859.0,139,0.76,2,1
CUST016872,40,595,5339.0,33.3,39.1,0,0,10,43554.0,67,0.68,3,1
CUST016873,67,483,3312.0,39.3,34.3,2,3,1,8653.0,117,0.87,0,1
CUST016874,46,758,11006.0,22.7,89.6,1,2,6,65843.0,52,0.8,1,1
CUST016875,53,471,7347.0,4.1,35.1,3,3,11,35305.0,209,0.67,1,1
CUST016876,35,628,3042.0,39.3,38.9,0,2,8,30926.0,109,0.73,1,1
CUST016877,60,555,6484.0,38.5,39.8,0,1,9,24568.0,172,0.53,1,1
CUST016878,35,579,1857.0,34.4,26.9,1,2,6,33692.0,116,1.02,2,1
CUST016879,58,760,7933.0,48.7,25.3,1,2,8,116298.0,34,1.11,0,1
CUST016880,56,666,13099.0,21.4,44.9,1,4,13,184635.0,117,0.83,3,1
CUST016881,37,572,7011.0,19.7,88.7,1,2,3,140053.0,120,0.72,1,1
CUST016882,71,602,8493.0,19.3,49.0,1,1,13,67454.0,122,0.75,3,1
CUST016883,43,588,8037.0,29.8,3.7,1,2,12,61180.0,158,0.52,1,0
CUST016884,54,646,5472.0,15.6,69.0,0,2,14,89662.0,3,0.87,2,1
CUST016885,45,663,4866.0,17.1,74.5,1,3,9,62297.0,66,0.53,0,1
CUST016886,55,801,5230.0,11.1,48.3,0,4,6,52887.0,81,1.29,1,0
CUST016887,58,496,4767.0,6.3,45.0,0,2,12,37884.0,225,1.02,0,0
CUST016888,25,647,5291.0,22.0,41.7,0,0,9,45987.0,215,0.8,1,1
CUST016889,31,624,4229.0,22.2,47.7,1,3,8,82666.0,159,0.72,2,1
CUST016890,34,725,5136.0,3.7,59.7,0,0,14,56094.0,84,0.95,0,0
CUST016891,23,678,7234.0,6.4,14.2,0,0,8,45726.0,225,1.11,1,0
CUST016892,72,697,6755.0,38.3,50.1,0,0,9,87006.0,92,0.68,1,0
CUST016893,44,677,6143.0,30.0,55.7,0,1,12,65938.0,98,0.6,1,1
CUST016894,53,575,2869.0,30.3,26.0,1,1,4,55410.0,205,0.91,0,0
CUST016895,47,746,3591.0,14.8,59.1,0,1,3,40840.0,26,0.69,0,1
CUST016896,45,713,7558.0,36.8,54.1,1,2,8,96913.0,220,1.0,1,1
CUST016897,40,723,4023.0,14.3,44.1,0,1,8,15588.0,50,0.51,0,0
CUST016898,56,751,7456.0,32.6,90.6,1,2,1,63064.0,127,0.67,0,0
CUST016899,31,683,5351.0,35.2,71.6,2,3,13,29961.0,96,0.78,0,1
CUST016900,70,768,6775.0,41.8,74.3,3,3,14,14955.0,32,0.62,2,1
CUST016901,73,680,3097.0,57.0,9.7,2,4,3,54845.0,162,0.84,0,1
CUST016902,60,632,6325.0,38.2,77.5,0,1,3,31685.0,147,0.51,2,1
CUST016903,33,649,5510.0,16.7,66.0,0,0,5,43230.0,225,0.92,1,1
CUST016904,37,648,5245.0,54.5,52.5,0,0,13,75382.0,157,0.67,3,1
CUST016905,71,608,1464.0,38.4,51.6,2,3,5,27663.0,112,0.84,2,1
CUST016906,68,780,16775.0,16.6,28.3,0,2,11,177991.0,212,0.72,1,0
CUST016907,59,673,4019.0,5.9,42.0,1,1,10,12719.0,17,0.58,0,1
CUST016908,26,657,4536.0,23.1,36.9,0,1,11,35885.0,45,0.73,0,0
CUST016909,30,681,4151.0,32.5,37.0,2,2,11,17566.0,138,0.71,1,1
CUST016910,66,850,5716.0,23.7,62.4,0,0,8,63914.0,233,0.6,1,0
CUST016911,45,559,2919.0,37.2,28.5,0,2,10,57143.0,202,0.68,2,1
CUST016912,25,582,11845.0,61.5,82.9,0,1,14,178572.0,68,0.66,0,1
CUST016913,27,539,3563.0,20.8,24.0,0,1,8,55654.0,161,0.83,2,1
CUST016914,67,631,2758.0,22.0,49.9,2,2,1,16712.0,215,0.86,2,0
CUST016915,39,669,9222.0,34.6,34.0,1,3,6,78716.0,189,0.85,2,0
CUST016916,24,612,5876.0,32.3,51.2,0,2,10,93800.0,233,0.85,1,1
CUST016917,30,606,4772.0,42.1,18.4,0,2,2,87328.0,175,0.87,4,1
CUST016918,64,661,4270.0,74.6,74.1,0,0,5,15252.0,105,0.74,2,1
CUST016919,68,609,3368.0,16.7,98.1,0,0,3,22781.0,78,0.84,1,1
CUST016920,38,674,2597.0,42.8,31.1,0,1,9,7175.0,70,0.85,1,1
CUST016921,67,739,2595.0,7.9,42.9,0,2,14,6990.0,57,0.94,3,1
CUST016922,45,704,8171.0,43.9,68.1,0,0,5,18237.0,187,0.92,1,1
CUST016923,50,720,6934.0,27.3,18.9,1,1,3,130091.0,133,0.79,3,1
CUST016924,48,736,6060.0,68.8,29.0,2,4,2,39708.0,65,0.9,1,1
CUST016925,74,672,8104.0,27.6,26.1,0,1,11,116976.0,209,0.68,2,1
CUST016926,45,637,8981.0,22.0,42.0,1,5,13,59772.0,78,0.8,0,1
CUST016927,50,588,3789.0,39.4,36.2,1,4,2,65917.0,168,0.88,1,1
CUST016928,23,618,6017.0,11.6,39.6,0,1,11,14123.0,113,1.02,2,1
